# position.dat
#
# Position data for simulation of WSN nodes
# Automatically generated with Python
# Version: 0.06, 2009-10-09
# Author: Marcus Lundén, SICS
# email: marcus.lunden@gmail.com
#
# Model used: Random Waypoint model
# Number of nodes: 15
# Time [s]: 600.0 seconds
# Min speed [m/s]: 1.0
# Max speed [m/s]: 4.0
# Min pause time [s]: 2.0
# Max pause time [s]: 10.0
# Currently disregarding the first 10.0 seconds
# Resolution [s]: 0.2
# Maximum X-size [m]: 150.0
# Maximum Y-size [m]: 150.0
# Note that nodes index here start at zero due to Cooja input format.
#    However, the nodes are indexed >=1 in stats file.
#
#==========================================
0   0.0    44.04135382  2.0
1   0.0    39.18228715   2.0
2   0.0    117.4189945   2.0
3   0.0    78.38231635   2.0
4   0.0    57.93178006   2.0
5   0.0    117.0559925   2.0
6   0.0    75.33715692   2.0
7   0.0    9.043494277   2.0
8   0.0    56.71956585   2.0
9   0.0    86.00870770   2.0
10  0.0    41.90244644   2.0
11  0.0    38.20674093   2.0
12  0.0    126.2743253   2.0
13  0.0    136.5746413   2.0
14  0.0    71.70379571   2.0
15  0.0    44.34474952   2.0
16  0.0    39.91077717   2.0
17  0.0    116.7841111   2.0
18  0.0    77.61882360   2.0
19  0.0    57.87490442   2.0
20  0.0    116.7292612   2.0
21  0.0    74.70350633   2.0
22  0.0    8.905761540   2.0
23  0.0    56.54493289   2.0
24  0.0    85.73116551   2.0
25  0.0   41.712932527   2.0
26  0.0   38.34702394    2.0
27  0.0   125.76224570   2.0
28  0.0   136.74604307   2.0
29  0.0   72.333731298   2.0
30  0.0  44.6481452258   2.0
31  0.0  40.6392671957   2.0
32  0.0  116.149227814   2.0
33  0.0  76.8553308533   2.0
34  0.0  57.8180287914   2.0
35  0.0  116.40252996    2.0
36  0.0  74.0698557412   2.0
37  0.0  8.76802880379   2.0
38  0.0  56.3702999405   2.0
39  0.0  85.4536233213   2.0
40  0.0   41.523418606   2.0
41  0.0   38.487306948   2.0
42  0.0   125.25016602   2.0
43  0.0   136.91744480   2.0
44  0.0   72.963666877   2.0
45  0.0  44.9515409269   2.0
46  0.0  41.3677572181   2.0
47  0.0  115.514344433   2.0
48  0.0  76.0918381025   2.0
49  0.0  57.7611531559   2.0
50  0.0  116.075798652   2.0
51  0.0  73.4362051493   2.0
52  0.0  8.63029606693   2.0
53  0.0  56.1956669831   2.0
54  0.0  85.1760811304   2.0
55  0.0   41.333904684   2.0
56  0.0   38.627589956   2.0
57  0.0   124.73808634   2.0
58  0.0   137.08884654   2.0
59  0.0   73.593602456   2.0
60  0.0  45.2549366281   2.0
61  0.0  42.0962472404   2.0
62  0.0  114.879461053   2.0
63  0.0  75.3283453516   2.0
64  0.0  57.7042775203   2.0
65  0.0  115.749067344   2.0
66  0.0  72.8025545573   2.0
67  0.0  8.49256333007   2.0
68  0.0  56.0210340257   2.0
69  0.0  84.8985389395   2.0
70  0.0   41.144390763   2.0
71  0.0   38.767872965   2.0
72  0.0   124.22600666   2.0
73  0.0   137.26024827   2.0
74  0.0   74.223538035   2.0
75  0.0  45.5583323292   2.0
76  0.0  42.8247372628   2.0
77  0.0  114.244577672   2.0
78  0.0  74.5648526008   2.0
79  0.0  57.6474018847   2.0
80  0.0  115.422336036   2.0
81  0.0  72.1689039653   2.0
82  0.0  8.3548305932    2.0
83  0.0  55.8464010683   2.0
84  0.0  84.6209967486   2.0
85  0.0   40.954876842   2.0
86  0.0   38.908155973   2.0
87  0.0   123.71392699   2.0
88  0.0   137.43165000   2.0
89  0.0   74.853473613   2.0
90  0.0  45.8617280303   2.0
91  0.0  43.5532272852   2.0
92  0.0  113.609694292   2.0
93  0.0  73.80135985 8   2.0
94  0.0  57.5905262492   2.0
95  0.0  115.095604729   2.0
96  0.0  71.5352533734   2.0
97  0.0  8.21709785634   2.0
98  0.0  55.6717681109   2.0
99  0.0  84.3434545576   2.0
100 0.0   40.765362920   2.0
101 0.0   39.048438982   2.0
102 0.0   123.20184731   2.0
103 0.0   137.60305174   2.0
104 0.0   75.483409192   2.0
105 0.0  46.1651237314   2.0
106 0.0  44.2817173076   2.0
107 0.0  112.974810911   2.0
108 0.0  73.0378670991   2.0
109 0.0  57.5336506136   2.0
110 0.0  114.768873421   2.0
111 0.0  70.9016027814   2.0
112 0.0  8.07936511948   2.0
113 0.0  55.4971351535   2.0
114 0.0  84.0659123667   2.0
115 0.0   40.575848999   2.0
116 0.0   39.188721990   2.0
117 0.0   122.68976763   2.0
118 0.0   137.77445347   2.0
119 0.0   76.113344771   2.0
120 0.0  46.4685194325   2.0
121 0.0  45.0102073299   2.0
122 0.0  112.339927531   2.0
123 0.0  72.2743743483   2.0
124 0.0  57.476774978    2.0
125 0.0  114.442142113   2.0
126 0.0  70.2679521894   2.0
127 0.0  7.94163238261   2.0
128 0.0  55.3225021962   2.0
129 0.0  83.7883701758   2.0
130 0.0   40.386335077   2.0
131 0.0   39.329004998   2.0
132 0.0   122.17768795   2.0
133 0.0   137.94585520   2.0
134 0.0   76.743280350   2.0
135 0.0  46.7719151337   2.0
136 0.0  45.7386973523   2.0
137 0.0  111.70504415    2.0
138 0.0  71.5108815975   2.0
139 0.0  57.4198993425   2.0
140 0.0  114.115410805   2.0
141 0.0  69.6343015975   2.0
142 0.0  7.80389964575   2.0
143 0.0  55.1478692388   2.0
144 0.0  83.5108279849   2.0
145 0.0   40.196821156   2.0
146 0.0   39.469288007   2.0
147 0.0   121.66560827   2.0
148 0.0   138.11725694   2.0
149 0.0   77.373215929   2.0
150 0.0  47.0753108348   2.0
151 0.0  46.4671873747   2.0
152 0.0  111.070160769   2.0
153 0.0  70.7473888466   2.0
154 0.0  57.3630237069   2.0
155 0.0  113.788679497   2.0
156 0.0  69.0006510055   2.0
157 0.0  7.66616690888   2.0
158 0.0  54.9732362814   2.0
159 0.0  83.233285794    2.0
160 0.0   40.007307234   2.0
161 0.0   39.609571015   2.0
162 0.0   121.15352859   2.0
163 0.0   138.28865867   2.0
164 0.0   78.003151508   2.0
165 0.0  47.3787065359   2.0
166 0.0  47.1956773971   2.0
167 0.0  110.435277389   2.0
168 0.0  69.9838960958   2.0
169 0.0  57.3061480713   2.0
170 0.0  113.461948189   2.0
171 0.0  68.3670004136   2.0
172 0.0  7.52843417202   2.0
173 0.0  54.798603324    2.0
174 0.0  82.9557436031   2.0
175 0.0   39.817793313   2.0
176 0.0   39.749854024   2.0
177 0.0   120.64144891   2.0
178 0.0   138.46006040   2.0
179 0.0   78.633087087   2.0
180 0.0  47.682102237    2.0
181 0.0  47.9241674195   2.0
182 0.0  109.800394008   2.0
183 0.0  69.220403345    2.0
184 0.0  57.2492724358   2.0
185 0.0  113.135216881   2.0
186 0.0  67.7333498216   2.0
187 0.0  7.39070143516   2.0
188 0.0  54.6239703666   2.0
189 0.0  82.6782014122   2.0
190 0.0   39.628279391   2.0
191 0.0   39.890137032   2.0
192 0.0   120.12936923   2.0
193 0.0   138.63146214   2.0
194 0.0   79.263022666   2.0
195 0.0  47.9854979381   2.0
196 0.0  48.6526574418   2.0
197 0.0  109.165510628   2.0
198 0.0  68.4569105941   2.0
199 0.0  57.1923968002   2.0
0   0.1  112.808485574   10.121
1   0.1  67.0996992296   10.121
2   0.1  7.25296869829   10.121
3   0.1  54.4493374092   10.121
4   0.1  82.4006592213   10.121
5   0.1   39.438765470   10.121
6   0.1   40.030420040   10.121
7   0.1   119.61728956   10.121
8   0.1   138.80286387   10.121
9   0.1   79.892958244   10.121
10  0.1  48.2888936392   10.121
11  0.1  49.3811474642   10.121
12  0.1  108.530627247   10.121
13  0.1  67.6934178433   10.121
14  0.1  57.1355211646   10.121
15  0.1  112.481754266   10.121
16  0.1  66.4660486377   10.121
17  0.1  7.11523596143   10.121
18  0.1  54.2747044518   10.121
19  0.1  82.1231170304   10.121
20  0.1   39.249251548   10.121
21  0.1   40.170703049   10.121
22  0.1   119.10520988   10.121
23  0.1   138.97426560   10.121
24  0.1   80.522893823   10.121
25  0.1  48.5922893404   10.121
26  0.1  50.1096374866   10.121
27  0.1  107.895743867   10.121
28  0.1  66.9299250925   10.121
29  0.1  57.0786455291   10.121
30  0.1  112.155022958   10.121
31  0.1  65.8323980457   10.121
32  0.1  6.97750322457   10.121
33  0.1  54.1000714944   10.121
34  0.1  81.8455748395   10.121
35  0.1   39.059737627   10.121
36  0.1   40.310986057   10.121
37  0.1   118.59313020   10.121
38  0.1   139.14566734   10.121
39  0.1   81.152829402   10.121
40  0.1  48.8956850415   10.121
41  0.1  50.838127509    10.121
42  0.1  107.260860486   10.121
43  0.1  66.1664323416   10.121
44  0.1  57.0217698935   10.121
45  0.1  111.82829165    10.121
46  0.1  65.1987474537   10.121
47  0.1  6.8397704877    10.121
48  0.1  53.9254385371   10.121
49  0.1  81.5680326485   10.121
50  0.1   38.870223705   10.121
51  0.1   40.451269066   10.121
52  0.1   118.59313020   10.121
53  0.1   139.31706907   10.121
54  0.1   81.782764981   10.121
55  0.1  49.1990807426   10.121
56  0.1  51.5666175313   10.121
57  0.1  106.625977106   10.121
58  0.1  65.4029395908   10.121
59  0.1  56.9648942579   10.121
60  0.1  111.501560342   10.121
61  0.1  64.5650968618   10.121
62  0.1  6.70203775084   10.121
63  0.1  53.7508055797   10.121
64  0.1  81.2904904576   10.121
65  0.1   38.680709784   10.121
66  0.1   40.591552074   10.121
67  0.1   118.59313020   10.121
68  0.1   139.48847080   10.121
69  0.1   82.412700560   10.121
70  0.1  49.5024764437   10.121
71  0.1  52.2951075537   10.121
72  0.1  105.991093725   10.121
73  0.1  64.63944684 8   10.121
74  0.1  56.9080186224   10.121
75  0.1  111.174829034   10.121
76  0.1  63.9314462698   10.121
77  0.1  6.56430501398   10.121
78  0.1  53.5761726223   10.121
79  0.1  81.0129482667   10.121
80  0.1   38.491195862   10.121
81  0.1   40.731835082   10.121
82  0.1   118.59313020   10.121
83  0.1   139.65987254   10.121
84  0.1   83.042636139   10.121
85  0.1  49.8058721448   10.121
86  0.1  53.0235975761   10.121
87  0.1  105.356210344   10.121
88  0.1  63.8759540891   10.121
89  0.1  56.8511429868   10.121
90  0.1  110.848097726   10.121
91  0.1  63.2977956779   10.121
92  0.1  6.42657227711   10.121
93  0.1  53.4015396649   10.121
94  0.1  80.7354060758   10.121
95  0.1   38.301681941   10.121
96  0.1   40.872118091   10.121
97  0.1   118.59313020   10.121
98  0.1   139.83127427   10.121
99  0.1   83.672571718   10.121
100 0.1  50.109267846    10.121
101 0.1  53.7520875985   10.121
102 0.1  104.721326964   10.121
103 0.1  63.1124613383   10.121
104 0.1  56.7942673512   10.121
105 0.1  110.521366419   10.121
106 0.1  62.6641450859   10.121
107 0.1  6.28883954025   10.121
108 0.1  53.2269067075   10.121
109 0.1  80.4578638849   10.121
110 0.1   38.11216802    10.121
111 0.1   41.012401099   10.121
112 0.1   118.59313020   10.121
113 0.1   140.00267600   10.121
114 0.1   84.302507296   10.121
115 0.1  50.4126635471   10.121
116 0.1  54.4805776208   10.121
117 0.1  104.086443583   10.121
118 0.1  62.3489685875   10.121
119 0.1  56.7373917156   10.121
120 0.1  110.194635111   10.121
121 0.1  62.0304944939   10.121
122 0.1  6.15110680339   10.121
123 0.1  53.0522737501   10.121
124 0.1  80.180321694    10.121
125 0.1   37.922654098   10.121
126 0.1   41.152684107   10.121
127 0.1   118.59313020   10.121
128 0.1   140.17407774   10.121
129 0.1   84.932442875   10.121
130 0.1  50.7160592482   10.121
131 0.1  55.2090676432   10.121
132 0.1  103.451560203   10.121
133 0.1  61.5854758366   10.121
134 0.1  56.6805160801   10.121
135 0.1  109.867903803   10.121
136 0.1  61.396843902    10.121
137 0.1  6.01337406652   10.121
138 0.1  52.8776407927   10.121
139 0.1  79.9027795031   10.121
140 0.1   37.733140177   10.121
141 0.1   41.292967116   10.121
142 0.1   118.59313020   10.121
143 0.1   140.34547947   10.121
144 0.1   85.562378454   10.121
145 0.1  51.0194549493   10.121
146 0.1  55.9375576656   10.121
147 0.1  102.816676822   10.121
148 0.1  60.8219830858   10.121
149 0.1  56.6236404445   10.121
150 0.1  109.541172495   10.121
151 0.1  60.76319331 2   10.121
152 0.1  5.87564132966   10.121
153 0.1  52.7030078353   10.121
154 0.1  79.6252373122   10.121
155 0.1   37.543626255   10.121
156 0.1   41.433250124   10.121
157 0.1   118.59313020   10.121
158 0.1   140.51688120   10.121
159 0.1   86.192314033   10.121
160 0.1  51.3228506504   10.121
161 0.1  56.666047688    10.121
162 0.1  102.181793442   10.121
163 0.1  60.058490335    10.121
164 0.1  56.5667648089   10.121
165 0.1  109.214441187   10.121
166 0.1  60.1295427181   10.121
167 0.1  5.73790859279   10.121
168 0.1  52.5283748779   10.121
169 0.1  79.3476951213   10.121
170 0.1   37.354112334   10.121
171 0.1   41.573533133   10.121
172 0.1   118.59313020   10.121
173 0.1   140.68828294   10.121
174 0.1   86.822249612   10.121
175 0.1  51.6262463516   10.121
176 0.1  57.3945377103   10.121
177 0.1  101.546910061   10.121
178 0.1  59.2949975841   10.121
179 0.1  56.5098891734   10.121
180 0.1  108.887709879   10.121
181 0.1  59.4958921261   10.121
182 0.1  5.60017585593   10.121
183 0.1  52.3537419206   10.121
184 0.1  79.0701529304   10.121
185 0.1   37.164598412   10.121
186 0.1   41.713816141   10.121
187 0.1   118.59313020   10.121
188 0.1   140.85968467   10.121
189 0.1   87.452185191   10.121
190 0.1  51.9296420527   10.121
191 0.1  58.1230277327   10.121
192 0.1  100.912026681   10.121
193 0.1  58.5315048333   10.121
194 0.1  56.4530135378   10.121
195 0.1  108.560978571   10.121
196 0.1  58.8622415341   10.121
197 0.1  5.46244311907   10.121
198 0.1  52.1791089632   10.121
199 0.1  78.7926107394   10.121
0   0.2   36.975084491   11.132456
1   0.2   41.854099149   11.132456
2   0.2   118.59313020   11.132456
3   0.2   141.03108640   11.132456
4   0.2   88.082120770   11.132456
5   0.2  52.2330377538   11.132456
6   0.2  58.8515177551   11.132456
7   0.2  100.2771433 1   11.132456
8   0.2  57.7680120824   11.132456
9   0.2  56.3961379022   11.132456
10  0.2  108.234247264   11.132456
11  0.2  58.2285909422   11.132456
12  0.2  5.3247103822    11.132456
13  0.2  52.0044760058   11.132456
14  0.2  78.5150685485   11.132456
15  0.2   36.785570569   11.132456
16  0.2   41.994382158   11.132456
17  0.2   118.59313020   11.132456
18  0.2   141.20248814   11.132456
19  0.2   88.712056349   11.132456
20  0.2  52.5364334549   11.132456
21  0.2  59.5800077775   11.132456
22  0.2  99.6422599195   11.132456
23  0.2  57.0045193316   11.132456
24  0.2  56.3392622667   11.132456
25  0.2  107.907515956   11.132456
26  0.2  57.5949403502   11.132456
27  0.2  5.18697764534   11.132456
28  0.2  51.8298430484   11.132456
29  0.2  78.2375263576   11.132456
30  0.2   36.596056648   11.132456
31  0.2   42.134665166   11.132456
32  0.2   118.59313020   11.132456
33  0.2   141.37388987   11.132456
34  0.2   89.341991927   11.132456
35  0.2  52.839829156    11.132456
36  0.2  60.3084977999   11.132456
37  0.2  99.0073765389   11.132456
38  0.2  56.2410265808   11.132456
39  0.2  56.2823866311   11.132456
40  0.2  107.580784648   11.132456
41  0.2  56.9612897582   11.132456
42  0.2  5.04924490848   11.132456
43  0.2  51.655210091    11.132456
44  0.2  77.9599841667   11.132456
45  0.2   36.406542726   11.132456
46  0.2   42.274948175   11.132456
47  0.2   118.59313020   11.132456
48  0.2   141.54529160   11.132456
49  0.2   89.971927506   11.132456
50  0.2  53.1432248572   11.132456
51  0.2  61.0369878222   11.132456
52  0.2  98.3724931584   11.132456
53  0.2  55.4775338299   11.132456
54  0.2  56.2255109955   11.132456
55  0.2  107.25405334    11.132456
56  0.2  56.3276391663   11.132456
57  0.2  4.91151217161   11.132456
58  0.2  51.4805771336   11.132456
59  0.2  77.6824419758   11.132456
60  0.2   36.217028805   11.132456
61  0.2   42.415231183   11.132456
62  0.2   118.59313020   11.132456
63  0.2   141.71669334   11.132456
64  0.2   90.601863085   11.132456
65  0.2  53.4466205583   11.132456
66  0.2  61.7654778446   11.132456
67  0.2  97.7376097778   11.132456
68  0.2  54.7140410791   11.132456
69  0.2  56.16863536 3   11.132456
70  0.2  106.927322032   11.132456
71  0.2  55.6939885743   11.132456
72  0.2  4.77377943475   11.132456
73  0.2  51.3059441762   11.132456
74  0.2  77.4048997849   11.132456
75  0.2   36.027514883   11.132456
76  0.2   42.555514191   11.132456
77  0.2   118.59313020   11.132456
78  0.2   141.88809507   11.132456
79  0.2   91.231798664   11.132456
80  0.2  53.7500162594   11.132456
81  0.2  62.493967867    11.132456
82  0.2  97.1027263973   11.132456
83  0.2  53.9505483283   11.132456
84  0.2  56.1117597244   11.132456
85  0.2  106.600590724   11.132456
86  0.2  55.0603379824   11.132456
87  0.2  4.63604669789   11.132456
88  0.2  51.1313112188   11.132456
89  0.2  77.127357594    11.132456
90  0.2   35.838000962   11.132456
91  0.2   42.695797200   11.132456
92  0.2   118.59313020   11.132456
93  0.2   142.05949680   11.132456
94  0.2   91.861734243   11.132456
95  0.2  54.0534119605   11.132456
96  0.2  63.2224578894   11.132456
97  0.2  96.4678430167   11.132456
98  0.2  53.1870555774   11.132456
99  0.2  56.0548840888   11.132456
100 0.2  106.273859416   11.132456
101 0.2  54.4266873904   11.132456
102 0.2  4.49831396102   11.132456
103 0.2  50.9566782615   11.132456
104 0.2  76.8498154031   11.132456
105 0.2   35.648487040   11.132456
106 0.2   42.836080208   11.132456
107 0.2   118.59313020   11.132456
108 0.2   142.23089854   11.132456
109 0.2   92.491669822   11.132456
110 0.2  54.3568076616   11.132456
111 0.2  63.9509479117   11.132456
112 0.2  95.8329596362   11.132456
113 0.2  52.4235628266   11.132456
114 0.2  55.9980084533   11.132456
115 0.2  105.947128109   11.132456
116 0.2  53.7930367984   11.132456
117 0.2  4.36058122416   11.132456
118 0.2  50.7820453041   11.132456
119 0.2  76.5722732122   11.132456
120 0.2   35.458973119   11.132456
121 0.2   42.976363217   11.132456
122 0.2   118.61104432   11.132456
123 0.2   142.40230027   11.132456
124 0.2   93.121605401   11.132456
125 0.2  54.6602033627   11.132456
126 0.2  64.6794379341   11.132456
127 0.2  95.1980762556   11.132456
128 0.2  51.6600700758   11.132456
